cdgo_jzgdo,dscrpcn_jzgdo,cnsctvo_cdgo_dpto,dscrpcn_jzgdo_hmlgdo,cnsctvo_cdgo_cdd,
195484089002,JUZGADO 002 PROMISCUO MUNICIPAL DE PIENDAMO ,22,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE PIENDAMO ,1183,
195733103001,JUZGADO 001 CIVIL DEL CIRCUITO DE PUERTO TEJADA ,22,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE PUERTO TEJADA ,1353,
195733104001,JUZGADO 001 PENAL DEL CIRCUITO DE PUERTO TEJADA ,22,JUZGADO PRIMERO PENAL DEL CIRCUITO DE PUERTO TEJADA ,1353,
195733104002,JUZGADO 002 PENAL DEL CIRCUITO DE PUERTO TEJADA ,22,JUZGADO SEGUNDO PENAL DEL CIRCUITO DE PUERTO TEJADA ,1353,
195733105001,JUZGADO 001 LABORAL DE PUERTO TEJADA ,22,JUZGADO PRIMERO LABORAL DE PUERTO TEJADA ,1353,
195733184001,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO TEJADA ,22,JUZGADO PRIMERO PROMISCUO DE FAMILIA DEL CIRCUITO DE PUERTO TEJADA ,1353,
195734003001,JUZGADO 001 CIVIL MUNICIPAL DE PUERTO TEJADA ,22,JUZGADO PRIMERO CIVIL MUNICIPAL DE PUERTO TEJADA ,1353,
195734046001,JUZGADO 001 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE PUERTO TEJADA,22,JUZGADO PRIMERO PENAL MUNICIPAL CON FUNCIONES MIXTAS DE PUERTO TEJADA,1353,
195734046002,JUZGADO 002 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE PUERTO TEJADA,22,JUZGADO SEGUNDO PENAL MUNICIPAL CON FUNCIONES MIXTAS DE PUERTO TEJADA,1353,
195734046002,JUZGADO SEGUNDO PENAL MUNICIPAL CON FUNCIONES MIXTAS PUERTO TEJADA,22,NULL,1353,

195854089001,JUZGADO 001 PROMISCUO MUNICIPAL DE PURACE-COCONUCO ,22,NULL,1320,
196224089001,JUZGADO 001 PROMISCUO MUNICIPAL DE ROSAS ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE ROSAS ,1425,
196934089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN SEBASTIAN ,23,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SAN SEBASTIAN ,1701,
196983104001,JUZGADO 001 PENAL DEL CIRCUITO DE SANTANDER DE QUILICHAO ,22,JUZGADO PRIMERO PENAL DEL CIRCUITO DE SANTANDER DE QUILICHAO ,1354,
196983104002,JUZGADO 002 PENAL DEL CIRCUITO DE SANTANDER DE QUILICHAO ,22,JUZGADO SEGUNDO PENAL DEL CIRCUITO DE SANTANDER DE QUILICHAO ,1354,
196983112001,JUZGADO 001 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SANTANDER DE QUILICHAO ,22,JUZGADO PRIMERO CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SANTANDER DE QUILICHAO ,1354,
196983112002,JUZGADO 002 CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SANTANDER DE QUILICHAO ,22,JUZGADO SEGUNDO CIVIL DEL CIRCUITO CON CONOCIMIENTO EN ASUNTOS LABORALES DE SANTANDER DE QUILICHAO ,1354,
196983184001,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO ,22,JUZGADO PRIMERO PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO ,1354,
196983184002,JUZGADO 002 PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO ,22,JUZGADO SEGUNDO PROMISCUO DE FAMILIA DEL CIRCUITO DE SANTANDER DE QUILICHAO ,1354,
196984003001,JUZGADO 001 CIVIL MUNICIPAL DE SANTANDER DE QUILICHAO ,22,JUZGADO PRIMERO CIVIL MUNICIPAL DE SANTANDER DE QUILICHAO ,1354,
196984003002,JUZGADO 002 CIVIL MUNICIPAL DE SANTANDER DE QUILICHAO ,22,JUZGADO SEGUNDO CIVIL MUNICIPAL DE SANTANDER DE QUILICHAO ,1354,
196984046001,JUZGADO 001 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE SANTANDER DE QUILICHAO,22,JUZGADO PRIMERO PENAL MUNICIPAL CON FUNCIONES MIXTAS DE SANTANDER DE QUILICHAO,1354,
196984046002,JUZGADO 002 PENAL MUNICIPAL CON FUNCIONES MIXTAS DE SANTANDER DE QUILICHAO,22,JUZGADO SEGUNDO PENAL MUNICIPAL CON FUNCIONES MIXTAS DE SANTANDER DE QUILICHAO,1354,
197014089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SANTA ROSA ,21,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SANTA ROSA ,528,
197433184001,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SILVIA ,22,JUZGADO PRIMERO PROMISCUO DE FAMILIA DEL CIRCUITO DE SILVIA ,1256,
197433189001,JUZGADO 001 PROMISCUO DEL CIRCUITO DE SILVIA ,22,JUZGADO PRIMERO PROMISCUO DEL CIRCUITO DE SILVIA ,1256,
197434089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SILVIA ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SILVIA ,1256,
197434089002,JUZGADO 002 PROMISCUO MUNICIPAL DE SILVIA ,22,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE SILVIA ,1256,
197604089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SOTARA ,22,NULL,1358,
197804089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SUAREZ ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SUAREZ ,1555,
197854089001,JUZGADO 001 PROMISCUO MUNICIPAL DE SUCRE ,10,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SUCRE ,2347,
198074089001,JUZGADO 001 PROMISCUO MUNICIPAL DE TIMBIO ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE TIMBIO ,1362,
198074089002,JUZGADO 002 PROMISCUO MUNICIPAL DE TIMBIO ,22,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE TIMBIO ,1362,
198094089001,JUZGADO 001 PROMISCUO MUNICIPAL DE TIMBIQUI ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE TIMBIQUI ,1463,
198214089001,JUZGADO 001 PROMISCUO MUNICIPAL DE TORIBIO ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE TORIBIO ,2370,
198244089001,JUZGADO 001 PROMISCUO MUNICIPAL DE TOTORO ,22,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE TOTORO ,2372,
198454089001,JUZGADO 001 PROMISCUO MUNICIPAL DE VILLA RICA ,27,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE VILLA RICA ,5477,
200011200270,D.S.A.J. AREA ADMINISTRATIVA Y FINANCIERA,8,NULL,2271,
200011200330,D.S.A.J. AREA JURIDICA- GRUPO DE APOYO LEGAL Y COBRO COACTIVO,8,NULL,2271,
200011200700,D.S.A.J. AREA DE TALENTO HUMANO,8,NULL,2271,
200011398001,CONSEJO SECCIONAL DE LA JUDICATURA DEL CESAR - DESPACHO 1,8,NULL,2271,
200011398002,CONSEJO SECCIONAL DE LA JUDICATURA DEL CESAR - DESPACHO 2,8,NULL,2271,
200011398200,CONSEJO SECCIONAL DE LA JUDICATURA DEL CESAR - UNIDAD DE AUDITORIA - OFICINA SECCIONAL,8,NULL,2271,
200012204001,DESPACHO 001 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO PRIMERO DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012204002,DESPACHO 002 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO SEGUNDO DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012204003,DESPACHO 003 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO TERCERO DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214001,DESPACHO 001 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO PRIMERO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214002,DESPACHO 002 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO SEGUNDO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214003,DESPACHO 003 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO TERCERO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214004,DESPACHO 004 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO CUARTO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214005,DESPACHO 005 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,8,DESPACHO QUINTO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR ,2271,
200012214006,DESPACHO 006 DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR,8,DESPACHO SEXTO DE LA SALA CIVIL FAMILIA LABORAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR,2271,
200012215000,SECRETARIA GENERAL DEL TRIBUNAL SUPERIOR DE VALLEDUPAR,8,NULL,2271,
200012333001,DESPACHO 001 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO PRIMERO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012333002,DESPACHO 002 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO SEGUNDO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012333003,DESPACHO 003 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO TERCERO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012333004,DESPACHO 004 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO CUARTO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012333005,DESPACHO 005 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO QUINTO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012333006,DESPACHO 006 DEL TRIBUNAL ADMINISTRATIVO DE CESAR,8,DESPACHO SEXTO DEL TRIBUNAL ADMINISTRATIVO DE CESAR,2271,
200012502001,DESPACHO 001 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR,8,DESPACHO PRIMERO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR,2271,
200012502002,DESPACHO 002 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR,8,DESPACHO SEGUNDO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR,2271,
200012502003,DESPACHO 003 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR ,8,DESPACHO TERCERO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DEL CESAR ,2271,
200013103001,JUZGADO 001 CIVIL DEL CIRCUITO DE VALLEDUPAR ,8,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE VALLEDUPAR ,2271,
200013103002,JUZGADO 002 CIVIL DEL CIRCUITO DE VALLEDUPAR ,8,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE VALLEDUPAR ,2271,
200013103003,JUZGADO 003 CIVIL DEL CIRCUITO DE VALLEDUPAR ,8,JUZGADO TERCERO CIVIL DEL CIRCUITO DE VALLEDUPAR ,2271,
200013103004,JUZGADO 004 CIVIL DEL CIRCUITO DE VALLEDUPAR ,8,JUZGADO CUARTO CIVIL DEL CIRCUITO DE VALLEDUPAR ,2271,
200013103005,JUZGADO 005 CIVIL DEL CIRCUITO DE VALLEDUPAR ,8,JUZGADO QUINTO CIVIL DEL CIRCUITO DE VALLEDUPAR ,2271,
200013105001,JUZGADO 001 LABORAL DE VALLEDUPAR ,8,JUZGADO PRIMERO LABORAL DE VALLEDUPAR ,2271,
200013105002,JUZGADO 002 LABORAL DE VALLEDUPAR ,8,JUZGADO SEGUNDO LABORAL DE VALLEDUPAR ,2271,
200013105003,JUZGADO 003 LABORAL DE VALLEDUPAR ,8,JUZGADO TERCERO LABORAL DE VALLEDUPAR ,2271,
200013105004,JUZGADO 004 LABORAL DE VALLEDUPAR ,8,JUZGADO CUARTO LABORAL DE VALLEDUPAR ,2271,
200013107001,JUZGADO 001 PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,8,JUZGADO PRIMERO PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,2271,
200013107002,JUZGADO 002 PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,8,JUZGADO SEGUNDO PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,2271,
200013107003,JUZGADO 003 PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,8,JUZGADO TERCERO PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,2271,
200013107004,JUZGADO 004 PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,8,JUZGADO CUARTO PENAL DE CIRCUITO ESPECIALIZADO DE VALLEDUPAR ,2271,
200013109001,JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO PRIMERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109002,JUZGADO 002 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO SEGUNDO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109003,JUZGADO 003 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO TERCERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109004,JUZGADO 004 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO CUARTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109005,JUZGADO 005 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO QUINTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109006,JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO SEXTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109007,JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO SEPTIMO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109008,JUZGADO 008 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO OCTAVO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013109009,JUZGADO 009 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,8,JUZGADO NOVENO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,2271,
200013109010,JUZGADO 010 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,8,JUZGADO DECIMO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,2271,
200013110001,JUZGADO 001 DE FAMILIA DE VALLEDUPAR ,8,JUZGADO PRIMERO DE FAMILIA DE VALLEDUPAR ,2271,
200013110002,JUZGADO 002 DE FAMILIA DE VALLEDUPAR ,8,JUZGADO SEGUNDO DE FAMILIA DE VALLEDUPAR ,2271,
200013110003,JUZGADO 003 DE FAMILIA DE VALLEDUPAR ,8,JUZGADO TERCERO DE FAMILIA DE VALLEDUPAR ,2271,
200013110004,JUZGADO 004 DE FAMILIA DE VALLEDUPAR,8,JUZGADO CUARTO DE FAMILIA DE VALLEDUPAR,2271,
200013118001,JUZGADO 001 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO PRIMERO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200013121001,JUZGADO 001 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,8,JUZGADO PRIMERO CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,2271,
200013121002,JUZGADO 002 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,8,JUZGADO SEGUNDO CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,2271,
200013121003,JUZGADO 003 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,8,JUZGADO TERCERO CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE VALLEDUPAR ,2271,
200013187001,JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,8,JUZGADO PRIMERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,2271,
200013187002,JUZGADO 002 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,8,JUZGADO SEGUNDO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,2271,
200013187003,JUZGADO 003 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,8,JUZGADO TERCERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,2271,
200013187004,JUZGADO 004 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,8,JUZGADO CUARTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE VALLEDUPAR ,2271,
200013333001,JUZGADO 001 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO PRIMERO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333002,JUZGADO 002 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO SEGUNDO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333003,JUZGADO 003 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO TERCERO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333004,JUZGADO 004 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO CUARTO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333005,JUZGADO 005 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO QUINTO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333006,JUZGADO 006 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO SEXTO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333007,JUZGADO 007 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO SEPTIMO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333008,JUZGADO 008 ADMINISTRATIVO DE VALLEDUPAR,8,JUZGADO OCTAVO ADMINISTRATIVO DE VALLEDUPAR,2271,
200013333009,JUZGADO 009 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO NOVENO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333010,JUZGADO 010 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO DECIMO ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333011,JUZGADO 011 ADMINISTRATIVO DE VALLEDUPAR ,8,JUZGADO ONCE ADMINISTRATIVO DE VALLEDUPAR ,2271,
200013333402,JUZGADO 402 ADMINISTRATIVO TRANSITORIO DE VALLEDUPAR,8,NULL,2271,
200013333403,JUZGADO 403 ADMINISTRATIVO TRANSITORIO DE VALLEDUPAR,8,NULL,2271,
200013333404,JUZGADO 404 ADMINISTRATIVO TRANSITORIO DE VALLEDUPAR,8,NULL,2271,
200014003001,JUZGADO 001 CIVIL MUNICIPAL DE VALLEDUPAR ,8,JUZGADO PRIMERO CIVIL MUNICIPAL DE VALLEDUPAR ,2271,
200014003002,JUZGADO 002 CIVIL MUNICIPAL DE VALLEDUPAR ,8,JUZGADO SEGUNDO CIVIL MUNICIPAL DE VALLEDUPAR ,2271,
200014003003,JUZGADO 003 CIVIL MUNICIPAL DE VALLEDUPAR ,8,JUZGADO TERCERO CIVIL MUNICIPAL DE VALLEDUPAR ,2271,
200014003004,JUZGADO 004 CIVIL MUNICIPAL DE VALLEDUPAR ,8,JUZGADO CUARTO CIVIL MUNICIPAL DE VALLEDUPAR ,2271,
200014003005,JUZGADO 005 CIVIL MUNICIPAL DE VALLEDUPAR ,8,JUZGADO QUINTO CIVIL MUNICIPAL DE VALLEDUPAR ,2271,
200014004010,JUZGADO 010 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO DECIMO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200014004011,JUZGADO 011 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO ONCE PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200014009005,JUZGADO 005 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO QUINTO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200014009006,JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO SEXTO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200014009008,JUZGADO 008 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,8,JUZGADO OCTAVO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR ,2271,
200014009009,JUZGADO 009 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,8,JUZGADO NOVENO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,2271,
200014009013,JUZGADO 013 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,8,JUZGADO TRECE PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE VALLEDUPAR,2271,
200014071001,JUZGADO 001 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO PRIMERO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014071002,JUZGADO 002 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO SEGUNDO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088001,JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO PRIMERO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088002,JUZGADO 002 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO SEGUNDO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088003,JUZGADO 003 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO TERCERO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088004,JUZGADO 004 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO CUARTO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088007,JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO SEPTIMO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088012,JUZGADO 012 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,JUZGADO DOCE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,2271,
200014088014,JUZGADO 014 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR,8,JUZGADO CATORCE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR,2271,
200014088101,JUZGADO 101 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,NULL,2271,
200014088102,JUZGADO 102 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR ,8,NULL,2271,
200014088103,JUZGADO 103 PENAL MUNICIPAL AMBULANTE CON FUNCION DE CONTROL DE GARANTIAS DE VALLEDUPAR,8,NULL,2271,
200014105001,JUZGADO 001 MUNICIPAL DE PEQUE�AS CAUSAS LABORALES DE VALLEDUPAR ,8,JUZGADO PRIMERO MUNICIPAL DE PEQUE�AS CAUSAS LABORALES DE VALLEDUPAR ,2271,
200014189001,JUZGADO 001 DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,8,JUZGADO PRIMERO DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,2271,
200014189002,JUZGADO 002 DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,8,JUZGADO SEGUNDO DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,2271,
200014189003,JUZGADO 003 DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,8,JUZGADO TERCERO DE PEQUE�AS CAUSAS Y COMPETENCIA MULTIPLE DE VALLEDUPAR ,2271,
